"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"USC00425826","MORGAN, UT US","1934-12-02",,"33","-8"
"USC00425826","MORGAN, UT US","1934-12-03",,"35","10"
"USC00425826","MORGAN, UT US","1934-12-04",,"33","9"
"USC00425826","MORGAN, UT US","1934-12-05",,"30","2"
"USC00425826","MORGAN, UT US","1934-12-06",,"31","6"
"USC00425826","MORGAN, UT US","1934-12-07",,"34","5"
"USC00425826","MORGAN, UT US","1934-12-08",,"33","12"
"USC00425826","MORGAN, UT US","1934-12-09",,"34","1"
"USC00425826","MORGAN, UT US","1934-12-10",,"37","6"
"USC00425826","MORGAN, UT US","1934-12-11",,"40","8"
"USC00425826","MORGAN, UT US","1934-12-12",,"41","8"
"USC00425826","MORGAN, UT US","1934-12-13",,"40","21"
"USC00425826","MORGAN, UT US","1934-12-14",,"44","32"
"USC00425826","MORGAN, UT US","1934-12-15",,"39","36"
"USC00425826","MORGAN, UT US","1934-12-16",,"39","32"
"USC00425826","MORGAN, UT US","1934-12-17",,"38","27"
"USC00425826","MORGAN, UT US","1934-12-18",,"36","16"
"USC00425826","MORGAN, UT US","1934-12-19",,"36","11"
"USC00425826","MORGAN, UT US","1934-12-20",,"40","25"
"USC00425826","MORGAN, UT US","1934-12-21",,"47","30"
"USC00425826","MORGAN, UT US","1934-12-22",,"50","29"
"USC00425826","MORGAN, UT US","1934-12-23",,"49","20"
"USC00425826","MORGAN, UT US","1934-12-24",,"48","23"
"USC00425826","MORGAN, UT US","1934-12-25",,"49","29"
"USC00425826","MORGAN, UT US","1934-12-26",,"45","13"
"USC00425826","MORGAN, UT US","1934-12-27",,"46","35"
"USC00425826","MORGAN, UT US","1934-12-28",,"43","28"
"USC00425826","MORGAN, UT US","1934-12-29",,"33","9"
"USC00425826","MORGAN, UT US","1934-12-30",,"33","25"
"USC00425826","MORGAN, UT US","1934-12-31",,"34","2"
"USC00425826","MORGAN, UT US","1935-01-01",,"26","-8"
"USC00423929","CITY CRK WATER PLANT, UT US","1934-01-01",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-01-02",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-01-03",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-01-04",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-01-05",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-01-06",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-01-07",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-01-08",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-01-09",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-01-10",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-01-11",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-01-12",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-01-13",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-01-14",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-01-15",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-01-16",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-01-17",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-01-18",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-01-19",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-01-20",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-01-21",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-01-22",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-01-23",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-01-24",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-01-25",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-01-26",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-01-27",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-01-28",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-01-29",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-01-30",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-01-31",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-02-01",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-02-02",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-02-03",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-02-04",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-02-05",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-02-06",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-02-07",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-02-08",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-02-09",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-02-10",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-02-11",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-02-12",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-02-13",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-02-14",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-02-15",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-02-16",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-02-17",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-02-18",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-02-19",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-02-20",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-02-21",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-02-22",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-02-23",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-02-24",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-02-25",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-02-26",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-02-27",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-02-28",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-03-01",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-03-02",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-03-03",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-03-04",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-03-05",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-03-06",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-03-07",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-03-08",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-03-09",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-03-10",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-03-11",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-03-12",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-03-13",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-03-14",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-03-15",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-03-16",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-03-17",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-03-18",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-03-19",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-03-20",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-03-21",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-03-22",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-03-23",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-03-24",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-03-25",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-03-26",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-03-27",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-03-28",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-03-29",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-03-30",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-03-31",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-04-02",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-04-04",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-04-17",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-04-25",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-04-26",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-05-01",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-05-26",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-06-01",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-06-02",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-06-03",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-06-04",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-06-05",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-06-06",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-06-07",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-06-08",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-06-09",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-06-10",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-06-11",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-06-12",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-06-13",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-06-14",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-06-15",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-06-16",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-06-17",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-06-18",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-06-19",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-06-20",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-06-21",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-06-22",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-06-23",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-06-24",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-06-25",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-06-26",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-06-27",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-06-28",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-06-29",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-06-30",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-07-01",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-07-02",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-07-03",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-07-04",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-07-05",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-07-06",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-07-07",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-07-08",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-07-09",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-07-10",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-07-11",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-07-12",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-07-13",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-07-14",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-07-15",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-07-16",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-07-17",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-07-18",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-07-19",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-07-20",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-07-21",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-07-22",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-07-23",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-07-24",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-07-25",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-07-26",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-07-27",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-07-28",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-07-29",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-07-30",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-07-31",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-08-04",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-08-05",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-08-06",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-08-08",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-08-15",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-08-29",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-09-01",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-09-02",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-09-03",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-09-04",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-09-05",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-09-06",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-09-07",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-09-08",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-09-09",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-09-10",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-09-11",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-09-12",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-09-13",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-09-14",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-09-15",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-09-16",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-09-17",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-09-18",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-09-19",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-09-20",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-09-21",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-09-22",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-09-23",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-09-24",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-09-25",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-09-26",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-09-27",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-09-28",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-09-29",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-09-30",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-10-01",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-10-02",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-10-03",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-10-04",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-10-05",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-10-06",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-10-07",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-10-08",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-10-09",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-10-10",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-10-11",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-10-12",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-10-13",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-10-14",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-10-15",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-10-16",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-10-17",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-10-18",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-10-19",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-10-20",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-10-21",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-10-22",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-10-23",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-10-24",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-10-25",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-10-26",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-10-27",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-10-28",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-10-29",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-10-30",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-10-31",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-11-01",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-11-02",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-11-03",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-11-04",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-11-05",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-11-06",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-11-07",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-11-08",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-11-09",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-11-10",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-11-11",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-11-12",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-11-13",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-11-14",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-11-15",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-11-16",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-11-17",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-11-18",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-11-19",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-11-20",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-11-21",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-11-22",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-11-23",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-11-24",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-11-25",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-11-26",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-11-27",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-11-28",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-11-29",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-11-30",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-12-01",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-12-02",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-12-03",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-12-04",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-12-05",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-12-06",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-12-07",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-12-08",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-12-09",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-12-10",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-12-11",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-12-12",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-12-13",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-12-14",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-12-15",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-12-16",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-12-17",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-12-18",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-12-19",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-12-20",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-12-21",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-12-22",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-12-23",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-12-24",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-12-25",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-12-26",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-12-27",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-12-28",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-12-29",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-12-30",,,
"USC00423929","CITY CRK WATER PLANT, UT US","1934-12-31",,,
"USC00423809","HEBER, UT US","1934-01-01",,"48","33"
"USC00423809","HEBER, UT US","1934-01-02",,"42","31"
"USC00423809","HEBER, UT US","1934-01-03",,"37","26"
"USC00423809","HEBER, UT US","1934-01-04",,"41","28"
"USC00423809","HEBER, UT US","1934-01-05",,"37","9"
"USC00423809","HEBER, UT US","1934-01-06",,"35","8"
"USC00423809","HEBER, UT US","1934-01-07",,"32","0"
"USC00423809","HEBER, UT US","1934-01-08",,"30","-3"
"USC00423809","HEBER, UT US","1934-01-09",,"37","0"
"USC00423809","HEBER, UT US","1934-01-10",,"38","3"
"USC00423809","HEBER, UT US","1934-01-11",,"39","9"
"USC00423809","HEBER, UT US","1934-01-12",,"27","-2"
"USC00423809","HEBER, UT US","1934-01-13",,"39","9"
"USC00423809","HEBER, UT US","1934-01-14",,"47","13"
"USC00423809","HEBER, UT US","1934-01-15",,"38","22"
"USC00423809","HEBER, UT US","1934-01-16",,"39","10"
"USC00423809","HEBER, UT US","1934-01-17",,"40","10"
"USC00423809","HEBER, UT US","1934-01-18",,"45","12"
"USC00423809","HEBER, UT US","1934-01-19",,"44","11"
"USC00423809","HEBER, UT US","1934-01-20",,"45","22"
"USC00423809","HEBER, UT US","1934-01-21",,"40","15"
"USC00423809","HEBER, UT US","1934-01-22",,"48","30"
"USC00423809","HEBER, UT US","1934-01-23",,"38","28"
"USC00423809","HEBER, UT US","1934-01-24",,"36","29"
"USC00423809","HEBER, UT US","1934-01-25",,"37","12"
"USC00423809","HEBER, UT US","1934-01-26",,"38","10"
"USC00423809","HEBER, UT US","1934-01-27",,"32","19"
"USC00423809","HEBER, UT US","1934-01-28",,"38","27"
"USC00423809","HEBER, UT US","1934-01-29",,"38","15"
"USC00423809","HEBER, UT US","1934-01-30",,"38","11"
"USC00423809","HEBER, UT US","1934-01-31",,"47","18"
"USC00423809","HEBER, UT US","1934-02-01",,"51","20"
"USC00423809","HEBER, UT US","1934-02-02",,"60","18"
"USC00423809","HEBER, UT US","1934-02-03",,"57","25"
"USC00423809","HEBER, UT US","1934-02-04",,"61","25"
"USC00423809","HEBER, UT US","1934-02-05",,"62","32"
"USC00423809","HEBER, UT US","1934-02-06",,"58","29"
"USC00423809","HEBER, UT US","1934-02-07",,"57","24"
"USC00423809","HEBER, UT US","1934-02-08",,"47","24"
"USC00423809","HEBER, UT US","1934-02-09",,"46","32"
"USC00423809","HEBER, UT US","1934-02-10",,"48","28"
"USC00423809","HEBER, UT US","1934-02-11",,"51","18"
"USC00423809","HEBER, UT US","1934-02-12",,"57","20"
"USC00423809","HEBER, UT US","1934-02-13",,"59","21"
"USC00423809","HEBER, UT US","1934-02-14",,"60","21"
"USC00423809","HEBER, UT US","1934-02-15",,"56","26"
"USC00423809","HEBER, UT US","1934-02-16",,"52","32"
"USC00423809","HEBER, UT US","1934-02-17",,"50","31"
"USC00423809","HEBER, UT US","1934-02-18",,"53","28"
"USC00423809","HEBER, UT US","1934-02-19",,"42","29"
"USC00423809","HEBER, UT US","1934-02-20",,"42","32"
"USC00423809","HEBER, UT US","1934-02-21",,"42","31"
"USC00423809","HEBER, UT US","1934-02-22",,"49","25"
"USC00423809","HEBER, UT US","1934-02-23",,"48","21"
"USC00423809","HEBER, UT US","1934-02-24",,"58","28"
"USC00423809","HEBER, UT US","1934-02-25",,"41","30"
"USC00423809","HEBER, UT US","1934-02-26",,"47","29"
"USC00423809","HEBER, UT US","1934-02-27",,"47","30"
"USC00423809","HEBER, UT US","1934-02-28",,"45","30"
"USC00423809","HEBER, UT US","1934-03-01",,"55","25"
"USC00423809","HEBER, UT US","1934-03-02",,"56","32"
"USC00423809","HEBER, UT US","1934-03-03",,"54","30"
"USC00423809","HEBER, UT US","1934-03-04",,"46","36"
"USC00423809","HEBER, UT US","1934-03-05",,"60","35"
"USC00423809","HEBER, UT US","1934-03-06",,"61","29"
"USC00423809","HEBER, UT US","1934-03-07",,"50","29"
"USC00423809","HEBER, UT US","1934-03-08",,"59","16"
"USC00423809","HEBER, UT US","1934-03-09",,"60","19"
"USC00423809","HEBER, UT US","1934-03-10",,"62","20"
"USC00423809","HEBER, UT US","1934-03-11",,"66","22"
"USC00423809","HEBER, UT US","1934-03-12",,"70","19"
"USC00423809","HEBER, UT US","1934-03-13",,"73","22"
"USC00423809","HEBER, UT US","1934-03-14",,"72","24"
"USC00423809","HEBER, UT US","1934-03-15",,"69","25"
"USC00423809","HEBER, UT US","1934-03-16",,"57","32"
"USC00423809","HEBER, UT US","1934-03-17",,"52","29"
"USC00423809","HEBER, UT US","1934-03-18",,"69","26"
"USC00423809","HEBER, UT US","1934-03-19",,"65","30"
"USC00423809","HEBER, UT US","1934-03-20",,"63","31"
"USC00423809","HEBER, UT US","1934-03-21",,"64","29"
"USC00423809","HEBER, UT US","1934-03-22",,"62","34"
"USC00423809","HEBER, UT US","1934-03-23",,"62","25"
"USC00423809","HEBER, UT US","1934-03-24",,"64","20"
"USC00423809","HEBER, UT US","1934-03-25",,"60","19"
"USC00423809","HEBER, UT US","1934-03-26",,"63","21"
"USC00423809","HEBER, UT US","1934-03-27",,"64","25"
"USC00423809","HEBER, UT US","1934-03-28",,"64","33"
"USC00423809","HEBER, UT US","1934-03-29",,"60","38"
"USC00423809","HEBER, UT US","1934-03-30",,"66","25"
"USC00423809","HEBER, UT US","1934-03-31",,"57","37"
"USC00423809","HEBER, UT US","1934-04-01",,"60","20"
"USC00423809","HEBER, UT US","1934-04-02",,"53","19"
"USC00423809","HEBER, UT US","1934-04-03",,"43","19"
"USC00423809","HEBER, UT US","1934-04-04",,"39","25"
"USC00423809","HEBER, UT US","1934-04-05",,"60","20"
"USC00423809","HEBER, UT US","1934-04-06",,"67","21"
"USC00423809","HEBER, UT US","1934-04-07",,"72","27"
"USC00423809","HEBER, UT US","1934-04-08",,"75","27"
"USC00423809","HEBER, UT US","1934-04-09",,"69","27"
