"STATION","NAME","DATE","DAPR","MDPR","PRCP","TAVG","TMAX","TMIN","TOBS"
"USW00023170","HANKSVILLE, UT US","1941-08-08",,,"0.00",,"94","60","80"
"USW00023170","HANKSVILLE, UT US","1941-08-09",,,"0.00",,"83","63","85"
"USW00023170","HANKSVILLE, UT US","1941-08-10",,,"0.00",,"100","63","80"
"USW00023170","HANKSVILLE, UT US","1941-08-11",,,"0.00",,"97","55","77"
"USW00023170","HANKSVILLE, UT US","1941-08-12",,,"0.24",,"84","67","79"
"USW00023170","HANKSVILLE, UT US","1941-08-13",,,"0.00",,"86","63","76"
"USW00023170","HANKSVILLE, UT US","1941-08-14",,,"0.00",,"89","64","73"
"USW00023170","HANKSVILLE, UT US","1941-08-15",,,"0.00",,"94","66","82"
"USW00023170","HANKSVILLE, UT US","1941-08-16",,,"0.00",,"96","65","80"
"USW00023170","HANKSVILLE, UT US","1941-08-17",,,"0.00",,"93","64","79"
"USW00023170","HANKSVILLE, UT US","1941-08-18",,,"0.00",,"93","56","78"
"USW00023170","HANKSVILLE, UT US","1941-08-19",,,"0.00",,"94","57","80"
"USW00023170","HANKSVILLE, UT US","1941-08-20",,,"0.00",,"93","56","82"
"USW00023170","HANKSVILLE, UT US","1941-08-21",,,"0.00",,"94","56","80"
"USW00023170","HANKSVILLE, UT US","1941-08-22",,,"0.00",,"90","54","78"
"USW00023170","HANKSVILLE, UT US","1941-08-23",,,"0.00",,"90","60","79"
"USW00023170","HANKSVILLE, UT US","1941-08-24",,,"0.00",,"94","50","85"
"USW00023170","HANKSVILLE, UT US","1941-08-25",,,"0.00",,"92","49","82"
"USW00023170","HANKSVILLE, UT US","1941-08-26",,,"0.00",,"91","51","86"
"USW00023170","HANKSVILLE, UT US","1941-08-27",,,"0.00",,"87","60","80"
"USW00023170","HANKSVILLE, UT US","1941-08-28",,,"0.00",,"85","46","81"
"USW00023170","HANKSVILLE, UT US","1941-08-29",,,"0.00",,"89","48","83"
"USW00023170","HANKSVILLE, UT US","1941-08-30",,,"0.00",,"87","46","84"
"USW00023170","HANKSVILLE, UT US","1941-08-31",,,"0.00",,"89","47","83"
"USW00023170","HANKSVILLE, UT US","1941-09-01",,,"0.00",,,,
"USW00023170","HANKSVILLE, UT US","1941-09-02",,,"0.00",,,,
"USW00023170","HANKSVILLE, UT US","1941-09-03",,,"0.00",,,,
"USW00023170","HANKSVILLE, UT US","1941-09-04",,,"0.00",,,,
"USW00023170","HANKSVILLE, UT US","1941-09-05",,,"0.00",,,,
"USW00023170","HANKSVILLE, UT US","1941-09-06",,,"0.00",,,,
"USW00023170","HANKSVILLE, UT US","1941-09-07",,,"0.00",,"95","55",
"USW00023170","HANKSVILLE, UT US","1941-09-08",,,"0.00",,"82","32","50"
"USW00023170","HANKSVILLE, UT US","1941-09-09",,,"0.00",,"80","43",
"USW00023170","HANKSVILLE, UT US","1941-09-10",,,"0.00",,"81","35",
"USW00023170","HANKSVILLE, UT US","1941-09-11",,,"0.15",,"75","35",
"USW00023170","HANKSVILLE, UT US","1941-09-12",,,"0.00",,"80","38",
"USW00023170","HANKSVILLE, UT US","1941-09-13",,,"0.00",,,,
"USW00023170","HANKSVILLE, UT US","1941-09-14",,,"0.00",,,,
"USW00023170","HANKSVILLE, UT US","1941-09-15",,,"0.00",,,,
"USW00023170","HANKSVILLE, UT US","1941-09-16",,,"0.00",,,,
"USW00023170","HANKSVILLE, UT US","1941-09-17",,,"0.00",,,,
"USW00023170","HANKSVILLE, UT US","1941-09-18",,,"0.00",,"90","40",
"USW00023170","HANKSVILLE, UT US","1941-09-19",,,"0.00",,"86","55",
"USW00023170","HANKSVILLE, UT US","1941-09-20",,,"0.00",,"85","55",
"USW00023170","HANKSVILLE, UT US","1941-09-21",,,"0.00",,"74","38",
"USW00023170","HANKSVILLE, UT US","1941-09-22",,,"0.00",,"72","43",
"USW00023170","HANKSVILLE, UT US","1941-09-23",,,"0.00",,"74","40",
"USW00023170","HANKSVILLE, UT US","1941-09-24",,,"0.00",,"73","39",
"USW00023170","HANKSVILLE, UT US","1941-09-25",,,"0.00",,"76","37",
"USW00023170","HANKSVILLE, UT US","1941-09-26",,,"0.00",,"79","41",
"USW00023170","HANKSVILLE, UT US","1941-09-27",,,"0.00",,"80","40",
"USW00023170","HANKSVILLE, UT US","1941-09-28",,,"0.00",,"83","42",
"USW00023170","HANKSVILLE, UT US","1941-09-29",,,"0.00",,"84","35",
"USW00023170","HANKSVILLE, UT US","1941-09-30",,,"0.00",,"74","33",
"USW00023170","HANKSVILLE, UT US","1941-10-01",,,"0.00",,"78","34","60"
"USW00023170","HANKSVILLE, UT US","1941-10-02",,,"0.00",,"76","33","55"
"USW00023170","HANKSVILLE, UT US","1941-10-03",,,"0.00",,"78","35","52"
"USW00023170","HANKSVILLE, UT US","1941-10-04",,,"0.00",,"76","32","52"
"USW00023170","HANKSVILLE, UT US","1941-10-05",,,"0.00",,"72","32","60"
"USW00023170","HANKSVILLE, UT US","1941-10-06",,,"0.00",,"70","38","62"
"USW00023170","HANKSVILLE, UT US","1941-10-07",,,"0.00",,"71","25","61"
"USW00023170","HANKSVILLE, UT US","1941-10-08",,,"0.00",,"75","35","56"
"USW00023170","HANKSVILLE, UT US","1941-10-09",,,"0.00",,"70","27","64"
"USW00023170","HANKSVILLE, UT US","1941-10-10",,,"0.00",,"74","28","63"
"USW00023170","HANKSVILLE, UT US","1941-10-11",,,"0.00",,"79","35","71"
"USW00023170","HANKSVILLE, UT US","1941-10-12",,,"0.00",,"73","52","60"
"USW00023170","HANKSVILLE, UT US","1941-10-13",,,"0.85",,"73","50","54"
"USW00023170","HANKSVILLE, UT US","1941-10-14",,,"0.15",,"75","44","55"
"USW00023170","HANKSVILLE, UT US","1941-10-15",,,"0.00",,"70","38","58"
"USW00023170","HANKSVILLE, UT US","1941-10-16",,,"0.00",,"70","39","51"
"USW00023170","HANKSVILLE, UT US","1941-10-17",,,"0.00",,"75","34","51"
"USW00023170","HANKSVILLE, UT US","1941-10-18",,,"0.00",,"74","35","71"
"USW00023170","HANKSVILLE, UT US","1941-10-19",,,"0.00",,"75","40","68"
"USW00023170","HANKSVILLE, UT US","1941-10-20",,,"0.00",,"68","42","52"
"USW00023170","HANKSVILLE, UT US","1941-10-21",,,"0.00",,"58","32","54"
"USW00023170","HANKSVILLE, UT US","1941-10-22",,,"0.50",,"63","37","54"
"USW00023170","HANKSVILLE, UT US","1941-10-23",,,"0.00",,"63","43","58"
"USW00023170","HANKSVILLE, UT US","1941-10-24",,,"0.95",,"60","37","53"
"USW00023170","HANKSVILLE, UT US","1941-10-25",,,"0.00",,"62","32","54"
"USW00023170","HANKSVILLE, UT US","1941-10-26",,,"0.00",,"62","34","54"
"USW00023170","HANKSVILLE, UT US","1941-10-27",,,"0.00",,"58","30","56"
"USW00023170","HANKSVILLE, UT US","1941-10-28",,,"0.30",,"61","35","46"
"USW00023170","HANKSVILLE, UT US","1941-10-29",,,"0.00",,"56","35","50"
"USW00023170","HANKSVILLE, UT US","1941-10-30",,,"0.00",,"56","36","52"
"USW00023170","HANKSVILLE, UT US","1941-10-31",,,"0.00",,"56","35","50"
"USW00023170","HANKSVILLE, UT US","1941-11-01",,,"0.00",,"69","34","55"
"USW00023170","HANKSVILLE, UT US","1941-11-02",,,"0.00",,"70","36","56"
"USW00023170","HANKSVILLE, UT US","1941-11-03",,,"0.00",,"68","42","54"
"USW00023170","HANKSVILLE, UT US","1941-11-04",,,"0.00",,"72","42","56"
"USW00023170","HANKSVILLE, UT US","1941-11-05",,,"0.00",,"69","36","60"
"USW00023170","HANKSVILLE, UT US","1941-11-06",,,"0.00",,"72","38","51"
"USW00023170","HANKSVILLE, UT US","1941-11-07",,,"0.00",,"72","32","57"
"USW00023170","HANKSVILLE, UT US","1941-11-08",,,"0.00",,"68","26","58"
"USW00023170","HANKSVILLE, UT US","1941-11-09",,,"0.00",,"62","28","60"
"USW00023170","HANKSVILLE, UT US","1941-11-10",,,"0.00",,"65","27","56"
"USW00023170","HANKSVILLE, UT US","1941-11-11",,,"0.00",,"62","26","53"
"USW00023170","HANKSVILLE, UT US","1941-11-12",,,"0.00",,"53","27","43"
"USW00023170","HANKSVILLE, UT US","1941-11-13",,,"0.00",,"61","34","52"
"USW00023170","HANKSVILLE, UT US","1941-11-14",,,"0.00",,"60","29","51"
"USW00023170","HANKSVILLE, UT US","1941-11-15",,,"0.00",,"61","30","50"
"USW00023170","HANKSVILLE, UT US","1941-11-16",,,"0.00",,"60","30","51"
"USW00023170","HANKSVILLE, UT US","1941-11-17",,,"0.00",,"59","43","52"
"USW00023170","HANKSVILLE, UT US","1941-11-18",,,"0.00",,"52","28","45"
"USW00023170","HANKSVILLE, UT US","1941-11-19",,,"0.00",,"50","23","38"
"USW00023170","HANKSVILLE, UT US","1941-11-20",,,"0.00",,"42","23","25"
"USW00023170","HANKSVILLE, UT US","1941-11-21",,,"0.00",,"43","19","36"
"USW00023170","HANKSVILLE, UT US","1941-11-22",,,"0.00",,"48","18","45"
"USW00023170","HANKSVILLE, UT US","1941-11-23",,,"0.00",,"47","17","46"
"USW00023170","HANKSVILLE, UT US","1941-11-24",,,"0.00",,"50","16","47"
"USW00023170","HANKSVILLE, UT US","1941-11-25",,,"0.00",,"51","15","46"
"USW00023170","HANKSVILLE, UT US","1941-11-26",,,"0.00",,"53","14","45"
"USW00023170","HANKSVILLE, UT US","1941-11-27",,,"0.00",,"55","15","47"
"USW00023170","HANKSVILLE, UT US","1941-11-28",,,"0.00",,"54","19","43"
"USW00023170","HANKSVILLE, UT US","1941-11-29",,,"0.00",,"51","14","46"
"USW00023170","HANKSVILLE, UT US","1941-11-30",,,"0.00",,"55","15","44"
"USW00023170","HANKSVILLE, UT US","1941-12-01",,,"0.00",,"65","14","51"
"USW00023170","HANKSVILLE, UT US","1941-12-02",,,"0.00",,"64","13","50"
"USW00023170","HANKSVILLE, UT US","1941-12-03",,,"0.00",,"61","19","47"
"USW00023170","HANKSVILLE, UT US","1941-12-04",,,"0.00",,"67","21","45"
"USW00023170","HANKSVILLE, UT US","1941-12-05",,,"0.00",,"62","11","39"
"USW00023170","HANKSVILLE, UT US","1941-12-06",,,"0.00",,"51","16","42"
"USW00023170","HANKSVILLE, UT US","1941-12-07",,,"0.00",,"52","11","40"
"USW00023170","HANKSVILLE, UT US","1941-12-08",,,"0.00",,"53","12","43"
"USW00023170","HANKSVILLE, UT US","1941-12-09",,,"0.00",,"51","19","41"
"USW00023170","HANKSVILLE, UT US","1941-12-10",,,"0.00",,"59","15","45"
"USW00023170","HANKSVILLE, UT US","1941-12-11",,,"0.00",,"53","14","49"
"USW00023170","HANKSVILLE, UT US","1941-12-12",,,"0.00",,"52","16","47"
"USW00023170","HANKSVILLE, UT US","1941-12-13",,,"0.00",,"51","17","44"
"USW00023170","HANKSVILLE, UT US","1941-12-14",,,"0.00",,"54","20","43"
"USW00023170","HANKSVILLE, UT US","1941-12-15",,,"0.00",,"53","21","42"
"USW00023170","HANKSVILLE, UT US","1941-12-16",,,"0.00",,"52","19","45"
"USW00023170","HANKSVILLE, UT US","1941-12-17",,,"0.00",,"52","17","43"
"USW00023170","HANKSVILLE, UT US","1941-12-18",,,"0.00",,"53","18","40"
"USW00023170","HANKSVILLE, UT US","1941-12-19",,,"0.00",,"56","15","38"
"USW00023170","HANKSVILLE, UT US","1941-12-20",,,"0.00",,"55","21","40"
"USW00023170","HANKSVILLE, UT US","1941-12-21",,,"0.05",,"54","15","35"
"USW00023170","HANKSVILLE, UT US","1941-12-22",,,"0.00",,"55","18","29"
"USW00023170","HANKSVILLE, UT US","1941-12-23",,,"0.00",,"54","14","30"
"USW00023170","HANKSVILLE, UT US","1941-12-24",,,"0.30",,"55","14","32"
"USW00023170","HANKSVILLE, UT US","1941-12-25",,,"0.00",,"53","13","30"
"USW00023170","HANKSVILLE, UT US","1941-12-26",,,"0.00",,"43","11","29"
"USW00023170","HANKSVILLE, UT US","1941-12-27",,,"0.00",,"49","11","30"
"USW00023170","HANKSVILLE, UT US","1941-12-28",,,"0.00",,"51","13","29"
"USW00023170","HANKSVILLE, UT US","1941-12-29",,,"0.00",,"53","12","30"
"USW00023170","HANKSVILLE, UT US","1941-12-30",,,"0.00",,"48","14","31"
"USW00023170","HANKSVILLE, UT US","1941-12-31",,,"0.00",,"44","19","29"
"USW00023170","HANKSVILLE, UT US","1942-01-01",,,"0.00",,"20","8","14"
"USC00425082","LEWISTON, UT US","1941-01-01",,,"0.00",,"30","0","21"
"USC00425082","LEWISTON, UT US","1941-01-02",,,"0.00",,"26","-3","18"
"USC00425082","LEWISTON, UT US","1941-01-03",,,"0.00",,"21","-7","12"
"USC00425082","LEWISTON, UT US","1941-01-04",,,"0.00",,"19","-4","19"
"USC00425082","LEWISTON, UT US","1941-01-05",,,"0.06",,"28","9","26"
"USC00425082","LEWISTON, UT US","1941-01-06",,,"0.09",,"37","23","30"
"USC00425082","LEWISTON, UT US","1941-01-07",,,"0.06",,"38","4","31"
"USC00425082","LEWISTON, UT US","1941-01-08",,,"0.00",,"46","21","32"
"USC00425082","LEWISTON, UT US","1941-01-09",,,"0.00",,"38","9","28"
"USC00425082","LEWISTON, UT US","1941-01-10",,,"0.00",,"33","5","29"
"USC00425082","LEWISTON, UT US","1941-01-11",,,"0.00",,"38","3","33"
"USC00425082","LEWISTON, UT US","1941-01-12",,,"0.00",,"39","10","32"
"USC00425082","LEWISTON, UT US","1941-01-13",,,"0.00",,"35","5","28"
"USC00425082","LEWISTON, UT US","1941-01-14",,,"0.12",,"35","10","28"
"USC00425082","LEWISTON, UT US","1941-01-15",,,"0.02",,"41","23","26"
"USC00425082","LEWISTON, UT US","1941-01-16",,,"0.09",,"39","18","29"
"USC00425082","LEWISTON, UT US","1941-01-17",,,"0.00",,"35","12","30"
"USC00425082","LEWISTON, UT US","1941-01-18",,,"0.00",,"47","24","33"
"USC00425082","LEWISTON, UT US","1941-01-19",,,"0.00",,"41","8","31"
"USC00425082","LEWISTON, UT US","1941-01-20",,,"0.00",,"33","4","30"
"USC00425082","LEWISTON, UT US","1941-01-21",,,"0.00",,"38","10","26"
"USC00425082","LEWISTON, UT US","1941-01-22",,,"0.36",,"35","23","29"
"USC00425082","LEWISTON, UT US","1941-01-23",,,"0.02",,"40","24","28"
"USC00425082","LEWISTON, UT US","1941-01-24",,,"0.17",,"40","20","32"
"USC00425082","LEWISTON, UT US","1941-01-25",,,"0.00",,"47","34","36"
"USC00425082","LEWISTON, UT US","1941-01-26",,,"0.34",,"42","31","31"
"USC00425082","LEWISTON, UT US","1941-01-27",,,"0.00",,"35","18","25"
"USC00425082","LEWISTON, UT US","1941-01-28",,,"0.00",,"25","9","19"
"USC00425082","LEWISTON, UT US","1941-01-29",,,"0.00",,"26","3","20"
"USC00425082","LEWISTON, UT US","1941-01-30",,,"0.00",,"36","-1","28"
"USC00425082","LEWISTON, UT US","1941-01-31",,,"0.00",,"34","-6","24"
"USC00425082","LEWISTON, UT US","1941-02-01",,,"0.00",,"32","-8","25"
"USC00425082","LEWISTON, UT US","1941-02-02",,,"0.00",,"36","-6","26"
"USC00425082","LEWISTON, UT US","1941-02-03",,,"0.00",,"35","-6","27"
"USC00425082","LEWISTON, UT US","1941-02-04",,,"0.00",,"31","-5","25"
"USC00425082","LEWISTON, UT US","1941-02-05",,,"0.00",,"31","-6","22"
"USC00425082","LEWISTON, UT US","1941-02-06",,,"0.00",,"29","-3","21"
"USC00425082","LEWISTON, UT US","1941-02-07",,,"0.00",,"43","5","28"
"USC00425082","LEWISTON, UT US","1941-02-08",,,"0.00",,"43","19","27"
"USC00425082","LEWISTON, UT US","1941-02-09",,,"0.15",,"40","23","32"
"USC00425082","LEWISTON, UT US","1941-02-10",,,"0.00",,"49","32","36"
"USC00425082","LEWISTON, UT US","1941-02-11",,,"0.18",,"48","31","40"
"USC00425082","LEWISTON, UT US","1941-02-12",,,"0.57",,"40","32","33"
"USC00425082","LEWISTON, UT US","1941-02-13",,,"0.04",,"40","16","34"
"USC00425082","LEWISTON, UT US","1941-02-14",,,"0.02",,"40","25","35"
"USC00425082","LEWISTON, UT US","1941-02-15",,,"0.04",,"39","19","34"
"USC00425082","LEWISTON, UT US","1941-02-16",,,"0.00",,"49","29","37"
"USC00425082","LEWISTON, UT US","1941-02-17",,,"0.00",,"38","16","28"
"USC00425082","LEWISTON, UT US","1941-02-18",,,"0.02",,"43","28","34"
"USC00425082","LEWISTON, UT US","1941-02-19",,,"0.05",,"44","24","35"
"USC00425082","LEWISTON, UT US","1941-02-20",,,"0.00",,"41","26","36"
"USC00425082","LEWISTON, UT US","1941-02-21",,,"0.53",,"42","26","37"
"USC00425082","LEWISTON, UT US","1941-02-22",,,"0.00",,"47","27","41"
"USC00425082","LEWISTON, UT US","1941-02-23",,,"0.18",,"45","29","39"
"USC00425082","LEWISTON, UT US","1941-02-24",,,"0.12",,"42","30","34"
"USC00425082","LEWISTON, UT US","1941-02-25",,,"0.00",,"43","25","33"
"USC00425082","LEWISTON, UT US","1941-02-26",,,"0.00",,"42","15","32"
"USC00425082","LEWISTON, UT US","1941-02-27",,,"0.00",,"47","17","36"
"USC00425082","LEWISTON, UT US","1941-02-28",,,"0.00",,"49","25","37"
"USC00425082","LEWISTON, UT US","1941-03-01",,,"0.00",,"46","33","38"
"USC00425082","LEWISTON, UT US","1941-03-02",,,"0.40",,"44","32","36"
"USC00425082","LEWISTON, UT US","1941-03-03",,,"0.35",,"45","31","39"
"USC00425082","LEWISTON, UT US","1941-03-04",,,"0.00",,"45","26","37"
"USC00425082","LEWISTON, UT US","1941-03-05",,,"0.03",,"46","32","39"
"USC00425082","LEWISTON, UT US","1941-03-06",,,"0.12",,"47","31","40"
"USC00425082","LEWISTON, UT US","1941-03-07",,,"0.00",,"50","24","44"
"USC00425082","LEWISTON, UT US","1941-03-08",,,"0.00",,"52","27","39"
"USC00425082","LEWISTON, UT US","1941-03-09",,,"0.00",,"44","33","33"
"USC00425082","LEWISTON, UT US","1941-03-10",,,"0.00",,"45","19","38"
"USC00425082","LEWISTON, UT US","1941-03-11",,,"0.00",,"38","25","30"
"USC00425082","LEWISTON, UT US","1941-03-12",,,"0.00",,"40","17","32"
"USC00425082","LEWISTON, UT US","1941-03-13",,,"0.00",,"44","25","35"
"USC00425082","LEWISTON, UT US","1941-03-14",,,"0.00",,"43","17","39"
"USC00425082","LEWISTON, UT US","1941-03-15",,,"0.00",,"50","17","45"
"USC00425082","LEWISTON, UT US","1941-03-16",,,"0.00",,"57","24","47"
"USC00425082","LEWISTON, UT US","1941-03-17",,,"0.00",,"63","24","51"
"USC00425082","LEWISTON, UT US","1941-03-18",,,"0.00",,"60","31","47"
"USC00425082","LEWISTON, UT US","1941-03-19",,,"0.00",,"61","29","44"
"USC00425082","LEWISTON, UT US","1941-03-20",,,"0.03",,"44","37","37"
"USC00425082","LEWISTON, UT US","1941-03-21",,,"0.00",,"55","24","48"
"USC00425082","LEWISTON, UT US","1941-03-22",,,"0.00",,"57","33","45"
"USC00425082","LEWISTON, UT US","1941-03-23",,,"0.81",,"45","31","35"
"USC00425082","LEWISTON, UT US","1941-03-24",,,"0.00",,"45","28","40"
"USC00425082","LEWISTON, UT US","1941-03-25",,,"0.00",,"52","24","44"
"USC00425082","LEWISTON, UT US","1941-03-26",,,"0.00",,"57","25","49"
"USC00425082","LEWISTON, UT US","1941-03-27",,,"0.00",,"61","28","53"
"USC00425082","LEWISTON, UT US","1941-03-28",,,"0.00",,"61","29","52"
"USC00425082","LEWISTON, UT US","1941-03-29",,,"0.00",,"63","36","48"
"USC00425082","LEWISTON, UT US","1941-03-30",,,"0.14",,"59","35","48"
"USC00425082","LEWISTON, UT US","1941-03-31",,,"0.00",,"65","28","47"
"USC00425082","LEWISTON, UT US","1941-04-01",,,"0.12",,"53","37","41"
"USC00425082","LEWISTON, UT US","1941-04-02",,,"0.10",,"53","37","42"
"USC00425082","LEWISTON, UT US","1941-04-03",,,"0.49",,"48","36","41"
"USC00425082","LEWISTON, UT US","1941-04-04",,,"0.00",,"60","30","50"
"USC00425082","LEWISTON, UT US","1941-04-05",,,"0.60",,"54","33","36"
"USC00425082","LEWISTON, UT US","1941-04-06",,,"0.00",,"51","32","35"
"USC00425082","LEWISTON, UT US","1941-04-07",,,"0.00",,"55","29","44"
"USC00425082","LEWISTON, UT US","1941-04-08",,,"0.00",,"57","26","51"
"USC00425082","LEWISTON, UT US","1941-04-09",,,"0.00",,"63","27","53"
"USC00425082","LEWISTON, UT US","1941-04-10",,,"0.66",,"53","36","40"
"USC00425082","LEWISTON, UT US","1941-04-11",,,"0.00",,"53","31","50"
"USC00425082","LEWISTON, UT US","1941-04-12",,,"0.00",,"63","36","48"
"USC00425082","LEWISTON, UT US","1941-04-13",,,"0.70",,"53","36","41"
"USC00425082","LEWISTON, UT US","1941-04-14",,,"0.22",,"51","37","42"
"USC00425082","LEWISTON, UT US","1941-04-15",,,"0.00",,"58","33","35"
"USC00425082","LEWISTON, UT US","1941-04-16",,,"0.61",,"35","29","31"
"USC00425082","LEWISTON, UT US","1941-04-17",,,"0.00",,"43","20","32"
"USC00425082","LEWISTON, UT US","1941-04-18",,,"0.02",,"45","23","36"
"USC00425082","LEWISTON, UT US","1941-04-19",,,"0.00",,"52","23","42"
"USC00425082","LEWISTON, UT US","1941-04-20",,,"0.00",,"58","25","45"
"USC00425082","LEWISTON, UT US","1941-04-21",,,"0.00",,"62","26","49"
"USC00425082","LEWISTON, UT US","1941-04-22",,,"0.00",,"66","28","54"
"USC00425082","LEWISTON, UT US","1941-04-23",,,"0.00",,"68","32","55"
"USC00425082","LEWISTON, UT US","1941-04-24",,,"0.00",,"69","33","55"
"USC00425082","LEWISTON, UT US","1941-04-25",,,"0.00",,"66","38","50"
"USC00425082","LEWISTON, UT US","1941-04-26",,,"0.00",,"66","37","51"
"USC00425082","LEWISTON, UT US","1941-04-27",,,"0.03",,"64","39","52"
"USC00425082","LEWISTON, UT US","1941-04-28",,,"0.00",,"69","33","58"
"USC00425082","LEWISTON, UT US","1941-04-29",,,"0.00",,"71","35","60"
"USC00425082","LEWISTON, UT US","1941-04-30",,,"0.02",,"67","36","55"
"USC00425082","LEWISTON, UT US","1941-05-01",,,"0.00",,"72","36","66"
"USC00425082","LEWISTON, UT US","1941-05-02",,,"0.00",,"70","39","64"
"USC00425082","LEWISTON, UT US","1941-05-03",,,"0.03",,"73","42","67"
"USC00425082","LEWISTON, UT US","1941-05-04",,,"0.42",,"67","42","50"
"USC00425082","LEWISTON, UT US","1941-05-05",,,"0.02",,"66","39","54"
"USC00425082","LEWISTON, UT US","1941-05-06",,,"0.00",,"60","44","55"
"USC00425082","LEWISTON, UT US","1941-05-07",,,"0.00",,"67","42","60"
"USC00425082","LEWISTON, UT US","1941-05-08",,,"0.00",,"69","44","66"
"USC00425082","LEWISTON, UT US","1941-05-09",,,"0.00",,"76","43","70"
"USC00425082","LEWISTON, UT US","1941-05-10",,,"0.00",,"83","39","76"
"USC00425082","LEWISTON, UT US","1941-05-11",,,"0.00",,"86","41","77"
"USC00425082","LEWISTON, UT US","1941-05-12",,,"0.00",,"86","44","78"
"USC00425082","LEWISTON, UT US","1941-05-13",,,"0.00",,"78","55","60"
"USC00425082","LEWISTON, UT US","1941-05-14",,,"0.43",,"60","44","46"
"USC00425082","LEWISTON, UT US","1941-05-15",,,"0.11",,"66","35","54"
"USC00425082","LEWISTON, UT US","1941-05-16",,,"0.00",,"76","37","65"
"USC00425082","LEWISTON, UT US","1941-05-17",,,"0.00",,"84","39","54"
"USC00425082","LEWISTON, UT US","1941-05-18",,,"0.00",,"54","38","45"
"USC00425082","LEWISTON, UT US","1941-05-19",,,"0.00",,"62","31","59"
"USC00425082","LEWISTON, UT US","1941-05-20",,,"0.00",,"74","32","68"
"USC00425082","LEWISTON, UT US","1941-05-21",,,"0.00",,"81","35","73"
"USC00425082","LEWISTON, UT US","1941-05-22",,,"0.00",,"84","41","75"
"USC00425082","LEWISTON, UT US","1941-05-23",,,"0.05",,"83","46","76"
"USC00425082","LEWISTON, UT US","1941-05-24",,,"0.00",,"84","49","70"
"USC00425082","LEWISTON, UT US","1941-05-25",,,"0.00",,"78","50","65"
"USC00425082","LEWISTON, UT US","1941-05-26",,,"0.46",,"67","52","55"
"USC00425082","LEWISTON, UT US","1941-05-27",,,"0.94",,"65","49","54"
"USC00425082","LEWISTON, UT US","1941-05-28",,,"0.14",,"71","37","60"
"USC00425082","LEWISTON, UT US","1941-05-29",,,"0.00",,"75","45","70"
"USC00425082","LEWISTON, UT US","1941-05-30",,,"0.00",,"78","43","68"
"USC00425082","LEWISTON, UT US","1941-05-31",,,"0.00",,"71","43","66"
"USC00425082","LEWISTON, UT US","1941-06-01",,,"0.00",,"72","38","64"
"USC00425082","LEWISTON, UT US","1941-06-02",,,"0.00",,"78","37","65"
"USC00425082","LEWISTON, UT US","1941-06-03",,,"0.00",,"73","46","63"
"USC00425082","LEWISTON, UT US","1941-06-04",,,"0.05",,"75","41","62"
"USC00425082","LEWISTON, UT US","1941-06-05",,,"0.00",,"72","49","60"
"USC00425082","LEWISTON, UT US","1941-06-06",,,"0.00",,"70","39","60"
"USC00425082","LEWISTON, UT US","1941-06-07",,,"0.20",,"69","47","58"
"USC00425082","LEWISTON, UT US","1941-06-08",,,"0.12",,"62","43","53"
"USC00425082","LEWISTON, UT US","1941-06-09",,,"0.01",,"54","44","54"
"USC00425082","LEWISTON, UT US","1941-06-10",,,"0.00",,"70","34","63"
"USC00425082","LEWISTON, UT US","1941-06-11",,,"0.00",,"77","37","66"
"USC00425082","LEWISTON, UT US","1941-06-12",,,"0.00",,"81","42","64"
"USC00425082","LEWISTON, UT US","1941-06-13",,,"0.00",,"85","45","65"
"USC00425082","LEWISTON, UT US","1941-06-14",,,"0.18",,"87","52","67"
"USC00425082","LEWISTON, UT US","1941-06-15",,,"0.00",,"83","49","68"
"USC00425082","LEWISTON, UT US","1941-06-16",,,"0.00",,"85","47","70"
"USC00425082","LEWISTON, UT US","1941-06-17",,,"0.00",,"88","49","73"
"USC00425082","LEWISTON, UT US","1941-06-18",,,"0.00",,"88","49","74"
"USC00425082","LEWISTON, UT US","1941-06-19",,,"0.00",,"82","45","76"
"USC00425082","LEWISTON, UT US","1941-06-20",,,"0.00",,"88","48","73"
"USC00425082","LEWISTON, UT US","1941-06-21",,,"0.03",,"91","47","75"
"USC00425082","LEWISTON, UT US","1941-06-22",,,"0.00",,"94","49","74"
"USC00425082","LEWISTON, UT US","1941-06-23",,,"0.00",,"92","51","73"
"USC00425082","LEWISTON, UT US","1941-06-24",,,"0.00",,"90","52","65"
"USC00425082","LEWISTON, UT US","1941-06-25",,,"0.00",,"80","41","64"
"USC00425082","LEWISTON, UT US","1941-06-26",,,"0.00",,"85","40","75"
"USC00425082","LEWISTON, UT US","1941-06-27",,,"0.10",,"81","45","69"
"USC00425082","LEWISTON, UT US","1941-06-28",,,"0.25",,"73","45","70"
"USC00425082","LEWISTON, UT US","1941-06-29",,,"0.00",,"73","44","68"
"USC00425082","LEWISTON, UT US","1941-06-30",,,"0.00",,"72","44","68"
"USC00425082","LEWISTON, UT US","1941-07-01",,,"0.00",,"77","44","70"
"USC00425082","LEWISTON, UT US","1941-07-02",,,"0.00",,"84","44","71"
"USC00425082","LEWISTON, UT US","1941-07-03",,,"0.00",,"90","50","85"
"USC00425082","LEWISTON, UT US","1941-07-04",,,"0.00",,"92","48","78"
"USC00425082","LEWISTON, UT US","1941-07-05",,,"0.00",,"93","48","76"
"USC00425082","LEWISTON, UT US","1941-07-06",,,"0.00",,"95","49","74"
"USC00425082","LEWISTON, UT US","1941-07-07",,,"0.00",,"94","53","76"
